"STATION","NAME","DATE","AWND","FMTM","PGTM","PRCP","PSUN","SNOW","SNWD","TAVG","TMAX","TMIN","TSUN","WDF2","WDF5","WESD","WSF2","WSF5","WT01","WT02","WT03","WT04","WT05","WT07","WT08","WT09","WT10","WT11","WT13","WT14","WT16"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2017-09-15","7.16",,,"0.00","   43",,,"85","92","81","  315","   70","   70",,"15.0","21.0",,,,,,,,,,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2017-09-16","6.93",,,"0.01","   33",,,"86","92","81","  240","   40","   50",,"16.1","21.9","    1",,,,,,,,,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2017-09-17","6.71",,,"0.00","   29",,,"85","92","80","  214","  280","  280",,"13.0","19.0",,,,,,,,,,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2017-09-18","5.14",,,"0.00","   44",,,"84","91","78","  325","  250","  260",,"13.0","19.9",,,,,,,,,,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2017-09-19","5.59",,,"0.00","   30",,,"85","94","80","  217","  130","  120",,"15.0","21.9",,,"    1",,,,,,,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2017-09-20","5.14",,,"0.00","    7",,,"85","91","78","   50","  110","  140",,"13.0","17.0",,,"    1",,,,,,,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2017-09-21","4.47",,,"2.29","    9",,,"84","92","74","   63","   50","   70",,"17.0","21.9","    1",,"    1",,,,"    1",,,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2017-09-22","3.36",,,"2.17","    2",,,"82","88","76","   16","  270","  270",,"16.1","19.9","    1",,"    1",,,,,,,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2017-09-23","4.92",,,"0.43","   13",,,"83","91","77","   96","   40","   60",,"15.0","19.9","    1",,"    1",,,,,,,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2017-09-24","3.80",,,"0.01","   14",,,"84","91","80","   99","  100","  110",,"14.1","16.1",,,,,,,,,,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2017-09-25","3.80",,,"0.00","    4",,,"85","90","81","   28","  130","  160",,"14.1","19.0",,,"    1",,,,,,,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2017-09-26","5.14",,,"0.32",,,,"83","88","76",,"  190","  190",,"17.0","21.9","    1",,"    1",,,,,,,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2017-09-27","3.13",,,"0.00",,,,"83","89","80",,"  260","  260",,"17.0","23.0",,,"    1",,,,,,,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2017-09-28","6.26",,,"0.00",,,,"83","90","78",,"  120","  110",,"17.0","21.9",,,,,,,,,,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2017-09-29","4.70",,,"1.30",,,,"81","85","76",,"  170","  180",,"18.1","30.0","    1",,"    1",,,,,,,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2017-09-30","4.92",,,"0.00",,,,"82","90","77",,"  120","  140",,"15.0","19.9",,,,,,,,,,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2017-10-01","10.96",,,"0.02",,,,"85","91","80",,"  100","  130",,"19.9","27.1",,,,,,,,,,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2017-10-02","11.41",,,"0.92",,,,"83","89","79",,"   90","   90",,"23.0","27.1","    1",,"    1",,,,"    1",,,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2017-10-03","15.43",,,"0.20",,,,"83","89","79",,"   70","   80",,"30.0","38.9","    1",,"    1",,,,,,,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2017-10-04","14.32",,,"1.87",,,,"81","87","74",,"   60","   80",,"28.0","36.9","    1",,"    1",,,,,,,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2017-10-05","11.18",,,"2.80",,,,"80","85","75",,"  110","  120",,"25.1","30.0","    1",,"    1",,,,,,,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2017-10-06","10.51",,,"0.00",,,,"84","88","81",,"  140","  140",,"18.1","25.9",,,,,,,,,,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2017-10-07","11.41",,,"0.00",,,,"85","90","83",,"  120","  100",,"18.1","25.9",,,,,,,,,,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2017-10-08","7.83",,,"0.00",,,,"85","91","81",,"  110","  130",,"15.0","21.9",,,,,,,,,,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2017-10-09","9.17",,,"0.08",,,,"84","90","79",,"   90","   80",,"19.9","23.9","    1",,,,,,,,,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2017-10-10","12.53",,,"0.01",,,,"85","90","79",,"  100","   80",,"21.9","28.0",,,,,,,,,,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2017-10-11","10.51",,,"0.00",,,,"83","89","78",,"   80","   80",,"19.9","25.1",,,,,,,,,,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2017-10-12","8.50",,,"0.36",,,,"82","88","77",,"  100","   30",,"21.0","32.0","    1",,,,,,"    1",,,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2017-10-13","8.28",,,"0.11",,,,"82","89","78",,"   90","   80",,"16.1","21.0","    1",,,,,,,,,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2017-10-14","8.05",,,"0.08",,,,"84","89","78",,"   80","   70",,"19.9","23.9","    1",,,,,,,,,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2017-10-15","5.82",,,"0.00",,,,"83","90","79",,"   80","   90",,"13.0","17.0",,,,,,,,,,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2017-10-16","3.36",,,"0.79",,,,"82","89","78",,"  100","   90",,"16.1","19.9","    1",,"    1",,,,,,,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2017-10-17","5.59",,,"0.00",,,,"82","89","75",,"  100","   30",,"16.1","21.0",,,,,,,,,,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2017-10-18","5.37",,,"0.02",,,,"82","88","77",,"  110","  110",,"13.0","16.1",,,,,,,,,,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2017-10-19","6.71",,,"0.06",,,,"82","90","76",,"   80","   80",,"17.0","21.9","    1",,,,,,,,,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2017-10-20","11.41",,,"0.09",,,,"83","89","76",,"   80","   50",,"23.0","33.1","    1",,,,,,"    1",,,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2017-10-21","14.09",,,"0.08",,,,"82","87","78",,"   80","   80",,"23.0","31.1",,,,,,,,,,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2017-10-22","14.32",,,"0.00",,,,"84","88","80",,"  110","  130",,"23.0","28.0",,,,,,,,,,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2017-10-23","11.41",,,"0.00",,,,"83","88","80",,"  120","  150",,"18.1","27.1",,,,,,,,,,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2017-10-24","5.82",,,"2.35",,,,"81","88","76",,"  290","  270",,"21.9","29.1","    1",,"    1",,,,,,,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2017-10-25","8.50",,,"0.45",,,,"75","78","66",,"  340","  340",,"23.0","31.1","    1",,,,,,,,,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2017-10-26","6.71",,,"0.00",,,,"69","78","61",,"  330","  330",,"17.0","25.1",,,,,,,,,,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2017-10-27","9.62",,,"0.00",,,,"74","82","67",,"   70","   50",,"19.9","25.1",,,,,,,,,,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2017-10-28","11.41",,,"2.18",,,,"79","82","75",,"  130","  140",,"32.0","42.1","    1",,"    1",,,,,,,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2017-10-29","11.41",,,"0.14",,,,"75","80","63",,"  280","  280",,"21.9","31.1","    1",,,,,,,,,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2017-10-30","7.61",,,"0.00",,,,"65","71","59",,"  310","  310",,"16.1","25.9",,,,,,,,,,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2017-10-31","6.93",,,"0.00",,,,"69","80","62",,"   50",,,"13.0",,,,,,,,,,,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2017-11-01","6.26",,,"0.00",,,,"75","82","67",,"   80","   80",,"16.1","19.0",,,,,,,,,,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2017-11-02","6.71",,,"0.00",,,,"77","85","71",,"   80","   80",,"18.1","23.0",,,,,,,,,,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2017-11-03","6.04",,,"0.05",,,,"77","86","71",,"   40","   40",,"16.1","23.0","    1",,,,,,,,,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2017-11-04","6.49",,,"0.01",,,,"77","85","72",,"   70","   50",,"16.1","21.0","    1",,,,,,,,,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2017-11-05","4.70",,,"0.00",,,,"77","86","71",,"   80","   90",,"12.1","16.1","    1",,,,,,,,,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2017-11-06","4.25",,,"0.00",,,,"79","85","71",,"   90","  100",,"14.1","18.1","    1",,,,,,,,,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2017-11-07","4.92",,,"0.00",,,,"79","86","72",,"   70","   90",,"14.1","19.0",,,,,,,,,,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2017-11-08","5.82",,,"0.00",,,,"79","86","72",,"   80","   70",,"14.1","17.0","    1",,,,,,,,,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2017-11-09","6.71",,,"0.00",,,,"80","87","75",,"   90","  170",,"15.0","27.1",,,,,,,,,,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2017-11-10","7.61",,,"0.28",,,,"80","87","74",,"   80","   70",,"18.1","21.9","    1",,,,,,,,,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2017-11-11","11.18",,,"0.09",,,,"79","84","75",,"   50","   40",,"18.1","25.1","    1",,,,,,,,,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2017-11-12","12.53",,,"1.30",,,,"81","87","74",,"   90","  100",,"28.0","33.1","    1",,"    1",,,,"    1",,,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2017-11-13","9.40",,,"0.68",,,,"79","85","74",,"  130","  130",,"21.9","28.0","    1",,"    1",,,,,,,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2017-11-14","9.62",,,"0.00",,,,"80","86","74",,"   40","   40",,"19.9","27.1",,,,,,,,,,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2017-11-15","6.93",,,"0.51",,,,"75","83","72",,"   50","   40",,"19.9","27.1","    1",,,,,,,,,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2017-11-16","7.38",,,"0.00",,,,"75","81","69",,"   50","   50",,"16.1","19.9",,,,,,,,,,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2017-11-17","7.83",,,"0.00",,,,"74","83","68",,"   50","   50",,"18.1","23.9",,,,,,,,,,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2017-11-18","4.47",,,"0.00",,,,"75","83","66",,"  100","   80",,"15.0","21.0",,,,,,,,,,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2017-11-19","3.80",,,"0.00",,,,"75","83","65",,"  300","  290",,"10.1","14.1",,,,,,,,,,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2017-11-20","8.28",,,"0.15",,,,"74","80","70",,"   60","   60",,"18.1","25.1","    1",,,,,,,,,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2017-11-21","4.25",,,"0.62",,,,"77","85","71",,"  130","  140",,"14.1","19.0","    1",,"    1",,,,,,,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2017-11-22","4.03",,,"0.00",,,,"77","85","70",,"  110","  110",,"13.0","15.0",,,,,,,,,,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2017-11-23","6.49",,,"0.32",,,,"77","84","72",,"  170","  180",,"19.9","29.1","    1",,"    1",,,,,,,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2017-11-24","6.49",,,"0.00",,,,"76","82","70",,"  230","  210",,"13.0","19.0",,,,,,,,,,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2017-11-25","3.80",,,"0.00",,,,"72","79","65",,"  320","  290",,"10.1","15.0",,,,,,,,,,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2017-11-26","5.59",,,"0.00",,,,"74","82","65",,"   80","   80",,"13.0","18.1",,,,,,,,,,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2017-11-27","6.93",,,"0.00",,,,"73","80","68",,"   70","   80",,"16.1","19.9",,,,,,,,,,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2017-11-28","10.51",,,"0.40",,,,"78","84","71",,"   90","   90",,"21.0","25.9","    1",,"    1",,,,"    1",,,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2017-11-29","9.40",,,"0.00",,,,"78","84","71",,"   80","   40",,"17.0","23.0",,,,,,,,,,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2017-11-30","7.38",,,"0.00",,,,"78","83","73",,"   70","   70",,"16.1","21.0",,,,,,,,,,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2017-12-01","7.16",," 1054","0.00",,,,"76","84","70",,"   80","   30",,"17.0","25.1",,,,,,,,,,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2017-12-02","6.49",," 1352","0.00",,,,"76","82","68",,"   80","   90",,"16.1","21.0",,,,,,,,,,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2017-12-03","6.26",," 1345","0.00",,,,"75","82","68",,"   60","   90",,"14.1","23.0",,,,,,,,,,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2017-12-04","7.61",," 1227","0.04",,,,"74","83","65",,"   90","   90",,"18.1","23.0",,,,,,,,,,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2017-12-05","10.07",," 0940","0.00",,,,"77","84","72",,"  110","  110",,"21.0","23.9",,,,,,,,,,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2017-12-06","4.92",," 1042","0.00",,,,"77","83","69",,"  120","  140",,"15.0","19.0",,,,,,,,,,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2017-12-07","5.59",," 1046","0.00",,,,"77","85","70",,"  120","  120",,"13.0","21.0","    1",,,,,,,,,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2017-12-08","7.83",," 1451","0.00",,,,"79","87","75",,"  160","  160",,"16.1","25.1",,,,,,,,,,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2017-12-09","11.41",," 0936","0.52",,,,"74","80","59",,"  300","  300",,"19.9","29.1",,,,,,,,,,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2017-12-10","10.51",," 1048","0.00",,,,"58","64","50",,"  330","   10",,"17.0","32.0",,,,,,,,,,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2017-12-11","6.26",," 0824","0.00",,,,"58","69","52",,"  350","  350",,"13.0","21.0",,,,,,,,,,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2017-12-12","5.82",," 1542","0.00",,,,"60","74","48",,"  240","  260",,"18.1","23.9",,,,,,,,,,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2017-12-13","5.14",," 0212","0.00",,,,"62","67","52",,"  330","  320",,"14.1","19.9",,,,,,,,,,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2017-12-14","2.24",," 0941","0.00",,,,"60","73","47",,"  160","  270",,"8.1","11.0",,,,,,,,,,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2017-12-15","2.46",," 1426","0.00",,,,"66","79","53",,"  120","  110",,"14.1","19.0",,,,,,,,,,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2017-12-16","5.37",," 1512","0.00",,,,"70","81","61",,"   60","   90",,"13.0","17.0",,,,,,,,,,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2017-12-17","7.38",," 1028","0.00",,,,"74","83","67",,"  110","  110",,"18.1","23.9",,,,,,,,,,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2017-12-18","5.82",," 1546","0.00",,,,"76","84","69",,"  120","  100",,"13.0","19.9","    1",,,,,,,,,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2017-12-19","4.47",," 1119","0.00",,,,"76","83","67",,"  100","  100",,"14.1","18.1",,,,,,,,,,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2017-12-20","5.14",," 1022","0.00",,,,"74","83","66",,"  120","  140",,"14.1","21.0",,,,,,,,,,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2017-12-21","3.13",," 1702","0.00",,,,"75","85","68",,"  120","  130",,"8.9","15.0","    1",,,,,,,,,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2017-12-22","4.70",," 1359","0.00",,,,"76","85","67",,"   90","   90",,"13.0","19.0","    1",,,,,,,,,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2017-12-23","5.59",," 1123","0.00",,,,"76","82","69",,"  120","  140",,"13.0","18.1",,,,,,,,,,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2017-12-24","2.46",," 1434","0.00",,,,"74","83","64",,"  120","  180",,"10.1","16.1",,,,,,,,,,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2017-12-25","4.03",," 1442","0.00",,,,"73","84","64",,"   50","   80",,"10.1","19.9","    1",,,,,,,,,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2017-12-26","6.49",," 1224","0.00",,,,"75","83","70",,"   80","   90",,"15.0","19.0",,,,,,,,,,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2017-12-27","4.92",," 0824","0.09",,,,"76","84","71",,"   20","   60",,"12.1","17.0",,,,,,,"    1",,,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2017-12-28","5.37",," 1427","0.01",,,,"75","81","69",,"   90","   50",,"13.0","19.0",,,,,,,,,,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2017-12-29","6.04",," 1450","0.00",,,,"72","77","64",,"  330","  330",,"14.1","18.1",,,,,,,,,,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2017-12-30","5.14",," 1612","0.00",,,,"64","66","60",,"  300","  330",,"13.0","16.1",,,,,,,,,,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2017-12-31","3.80",," 1523","0.00",,,,"64","75","57",,"   60","   70",,"10.1","14.1",,,,,,,,,,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2018-01-01","4.92",,,"0.00",,,,"70","80","60",,"  330","  320",,"15.0","21.0","    1",,,,,,"    1",,,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2018-01-02","10.07",,,"0.24",,,,"64","72","57",,"   40","   60",,"19.9","28.0","    1",,,,,,"    1",,,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2018-01-03","9.84",,,"0.50",,,,"65","69","53",,"  300","  310",,"23.9","35.1","    1",,,,,,,,,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2018-01-04","8.95",,,"0.00",,,,"53","60","44",,"  320","  330",,"19.9","27.1",,,,,,,,,,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2018-01-05","6.71",,,"0.00",,,,"54","64","46",,"  330","  310",,"14.1","19.0",,,,,,,,,,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2018-01-06","8.28",,,"0.00",,,,"58","70","49",,"   20","   10",,"14.1","21.0",,,,,,,,,,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2018-01-07","10.51",,,"0.00",,,,"61","73","53",,"   60","   60",,"21.0","29.1",,,,,,,,,,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2018-01-08","11.41",,,"0.01",,,,"70","79","62",,"  110","   90",,"23.0","28.0","    1",,,,,,,,,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2018-01-09","4.70",,,"0.02",,,,"73","78","68",,"   90","   90",,"12.1","16.1","    1",,,,,,,,,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2018-01-10","4.70",,,"0.04",,,,"72","79","67",,"  110","  110",,"13.0","16.1","    1",,"    1",,,,,,,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2018-01-11","8.72",,,"0.00",,,,"75","81","69",,"  130","  140",,"16.1","23.0",,,,,,,,,,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2018-01-12","10.29",,,"0.10",,,,"76","84","72",,"  190","  200",,"21.9","29.1","    1",,,,,,"    1",,,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2018-01-13","7.16",,,"0.00",,,,"72","76","58",,"  340","  340",,"15.0","21.0",,,,,,,,,,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2018-01-14","9.62",,,"0.00",,,,"62","74","53",,"  340","  360",,"15.0","21.0",,,,,,,,,,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2018-01-15","9.40",,,"0.00",,,,"63","76","54",,"   50","   50",,"18.1","25.1",,,,,,,,,,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2018-01-16","8.50",,,"0.00",,,,"68","76","62",,"   50","   50",,"16.1","21.9",,,,,,,,,,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2018-01-17","7.16",,,"0.00",,,,"67","74","57",,"  330","  320",,"16.1","25.9",,,,,,,,,,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2018-01-18","9.40",,,"0.00",,,,"56","64","44",,"  320","  330",,"14.1","21.9",,,,,,,,,,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2018-01-19","6.71",,,"0.00",,,,"58","73","50",,"   90","  130",,"17.0","23.9",,,,,,,,,,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2018-01-20","5.59",,,"0.00",,,,"68","77","61",,"  110","  110",,"15.0","21.0",,,,,,,,,,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2018-01-21","11.41",,,"0.00",,,,"74","80","69",,"  110","  110",,"17.0","23.9",,,,,,,,,,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2018-01-22","11.41",,,"0.00",,,,"75","81","70",,"  100","  110",,"18.1","23.9",,,,,,,,,,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2018-01-23","8.28",," 1332","0.00",,,,"77","84","73",,"  140","  160",,"15.0","23.0",,,,,,,,,,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2018-01-24","6.04",," 2316","0.01",,,,"75","82","69",,"   60","   30",,"12.1","15.0",,,,,,,,,,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2018-01-25","12.08",," 1655","0.00",,,,"72","75","65",,"   40","   40",,"21.9","29.1",,,,,,,,,,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2018-01-26","18.79",," 1506","0.00",,,,"73","78","66",,"   90","   90",,"30.0","38.0",,,,,,,,,,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2018-01-27","19.24",," 1029","0.00",,,,"74","80","69",,"   80","   90",,"30.0","38.0",,,,,,,,,,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2018-01-28","16.33",," 1441","0.00",,,,"76","82","72",,"  100","  130",,"25.9","33.1",,,,,,,,,,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2018-01-29","10.29",," 1452","0.09",,,,"78","84","68",,"  310","  240",,"17.0","23.0",,,,,,,,,,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2018-01-30","10.51",," 0644","0.00",,,,"68","73","56",,"  330","  340",,"18.1","25.9",,,,,,,,,,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2018-01-31","8.05",," 1051","0.00",,,,"62","74","54",,"   90","   80",,"19.9","28.0",,,,,,,,,,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2018-02-01","6.04",," 1042","0.00",,,,"69","79","58",,"  110","  110",,"16.1","19.9",,,,,,,,,,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2018-02-02","3.58",," 1404","0.00",,,,"72","82","64",,"  110","  300",,"10.1","15.0",,,,,,,,,,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2018-02-03","8.72",," 1746","0.12",,,,"71","75","67",,"  100","  100",,"21.0","25.1",,,,,,,,,,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2018-02-04","9.84",," 1558","0.00",,,,"74","80","69",,"  150","  160",,"18.1","29.1",,,,,,,,,,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2018-02-05","6.26",," 1509","0.00",,,,"75","84","70",,"   80","   80",,"17.0","21.0",,,,,,,,,,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2018-02-06","10.51",," 1451","0.00",,,,"74","79","70",,"   90","   90",,"16.1","19.0",,,,,,,,,,,,,
